,Date,State,Cases_Total,Cases_White,Cases_Black,Cases_Latinx,Cases_Asian,Cases_AIAN,Cases_NHPI,Cases_Multiracial,Cases_Other,Cases_Unknown,Cases_Ethnicity_Hispanic,Cases_Ethnicity_NonHispanic,Cases_Ethnicity_Unknown,Deaths_Total,Deaths_White,Deaths_Black,Deaths_Latinx,Deaths_Asian,Deaths_AIAN,Deaths_NHPI,Deaths_Multiracial,Deaths_Other,Deaths_Unknown,Deaths_Ethnicity_Hispanic,Deaths_Ethnicity_NonHispanic,Deaths_Ethnicity_Unknown,Hosp_Total,Hosp_White,Hosp_Black,Hosp_Latinx,Hosp_Asian,Hosp_AIAN,Hosp_NHPI,Hosp_Multiracial,Hosp_Other,Hosp_Unknown,Hosp_Ethnicity_Hispanic,Hosp_Ethnicity_NonHispanic,Hosp_Ethnicity_Unknown,Tests_Total,Tests_White,Tests_Black,Tests_Latinx,Tests_Asian,Tests_AIAN,Tests_NHPI,Tests_Multiracial,Tests_Other,Tests_Unknown,Tests_Ethnicity_Hispanic,Tests_Ethnicity_NonHispanic,Tests_Ethnicity_Unknown
1234,2020-12-20,AR,201650.0,126435.0,34684.0,0.0,1815.0,585.0,3025.0,1210.0,10284.0,23612.0,25005.0,176645.0,0.0,3237.0,2318.0,498.0,0.0,20.0,7.0,51.0,11.0,114.0,218.0,126.0,3111.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1235,2020-12-20,AS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1236,2020-12-20,AZ,453597.0,143699.0,13322.0,132384.0,5226.0,22664.0,0.0,0.0,19790.0,116512.0,132384.0,204701.0,116512.0,7971.0,3620.0,229.0,2297.0,82.0,791.0,0.0,0.0,160.0,792.0,2297.0,4882.0,792.0,33037.0,13847.0,1438.0,11283.0,493.0,2944.0,0.0,0.0,1153.0,1879.0,11283.0,19875.0,1879.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1237,2020-12-20,CA,1854456.0,263503.0,53554.0,749406.0,81287.0,4157.0,7318.0,17030.0,151064.0,527137.0,749406.0,577913.0,527137.0,22593.0,6942.0,1577.0,10631.0,2580.0,74.0,113.0,209.0,166.0,301.0,10631.0,11661.0,301.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1238,2020-12-20,CO,308890.0,116421.0,8464.0,90721.0,4046.0,1699.0,896.0,4263.0,2100.0,80250.0,90721.0,137889.0,80280.0,4368.0,2719.0,167.0,921.0,94.0,23.0,9.0,100.0,27.0,308.0,921.0,3139.0,308.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1239,2020-12-20,CT,162782.0,49960.0,12984.0,27869.0,1780.0,269.0,0.0,4317.0,6234.0,59369.0,27869.0,75544.0,59369.0,5581.0,4084.0,756.0,526.0,64.0,3.0,0.0,56.0,25.0,67.0,526.0,4988.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1240,2020-12-20,DC,26601.0,6491.0,12671.0,0.0,485.0,53.0,66.0,0.0,6651.0,184.0,6013.0,18474.0,2114.0,737.0,75.0,543.0,98.0,10.0,0.0,0.0,0.0,0.0,11.0,98.0,628.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1241,2020-12-20,DE,50616.0,22605.0,12150.0,9183.0,931.0,0.0,0.0,0.0,3000.0,2747.0,9183.0,38686.0,2747.0,862.0,574.0,213.0,59.0,2.0,0.0,0.0,0.0,13.0,1.0,59.0,802.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,484059.0,236746.0,88746.0,39285.0,11385.0,0.0,0.0,0.0,45215.0,62682.0,39285.0,382092.0,62682.0
1242,2020-12-20,FL,1201566.0,374972.0,151004.0,368886.0,0.0,0.0,0.0,0.0,80061.0,226643.0,368886.0,541007.0,291673.0,20861.0,10624.0,3496.0,5025.0,0.0,0.0,0.0,0.0,875.0,841.0,5025.0,14080.0,1756.0,60791.0,26576.0,12550.0,16189.0,0.0,0.0,0.0,0.0,3195.0,2281.0,16189.0,40658.0,3944.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1243,2020-12-20,GA,509588.0,192666.0,137526.0,60477.0,9916.0,314.0,491.0,0.0,13153.0,95045.0,60477.0,307094.0,142017.0,10383.0,5027.0,3599.0,564.0,169.0,10.0,6.0,0.0,21.0,987.0,564.0,8818.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1244,2020-12-20,GU,7202.0,346.0,0.0,0.0,2199.0,0.0,3682.0,0.0,389.0,586.0,0.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1245,2020-12-20,HI,20217.0,2050.0,319.0,0.0,4352.0,0.0,5750.0,0.0,570.0,7176.0,0.0,0.0,0.0,282.0,25.0,5.0,0.0,153.0,0.0,79.0,0.0,5.0,15.0,0.0,0.0,15.0,1655.0,102.0,10.0,0.0,414.0,0.0,501.0,0.0,23.0,605.0,0.0,0.0,605.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1246,2020-12-20,IA,271632.0,165694.0,8017.0,0.0,5345.0,888.0,824.0,0.0,2672.0,88192.0,18707.0,157676.0,93537.0,3589.0,3310.0,90.0,0.0,50.0,11.0,15.0,0.0,38.0,75.0,102.0,3487.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1247,2020-12-20,ID,129960.0,69424.0,757.0,0.0,832.0,1630.0,274.0,0.0,10254.0,46789.0,13836.0,50428.0,65696.0,1280.0,1202.0,8.0,0.0,11.0,21.0,0.0,0.0,19.0,19.0,134.0,1130.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1248,2020-12-20,IL,900370.0,309007.0,81990.0,167071.0,17996.0,1084.0,836.0,0.0,30708.0,291678.0,167071.0,441621.0,291678.0,16407.0,8618.0,2926.0,2500.0,535.0,19.0,14.0,0.0,94.0,1701.0,2500.0,12206.0,1701.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12434525.0,3977990.0,917241.0,880575.0,451996.0,9817.0,12279.0,0.0,372980.0,5811647.0,880575.0,5742303.0,5811647.0
1249,2020-12-20,IN,464354.0,300102.0,30940.0,0.0,5970.0,0.0,0.0,0.0,52369.0,74973.0,29627.0,227458.0,207269.0,7404.0,5037.0,634.0,0.0,38.0,0.0,0.0,0.0,944.0,751.0,167.0,3677.0,3560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2523679.0,1704322.0,188358.0,0.0,45544.0,0.0,0.0,0.0,291835.0,293620.0,96857.0,1182961.0,1243861.0
1250,2020-12-20,KS,200426.0,136217.0,10033.0,0.0,3512.0,1359.0,0.0,0.0,11863.0,37442.0,29833.0,117646.0,52947.0,2341.0,1805.0,140.0,0.0,30.0,20.0,0.0,0.0,160.0,186.0,188.0,1867.0,286.0,6175.0,4574.0,548.0,0.0,125.0,50.0,0.0,0.0,515.0,363.0,1036.0,4568.0,571.0,930806.0,556491.0,41527.0,0.0,16215.0,5502.0,0.0,0.0,55547.0,255524.0,69552.0,496369.0,364885.0
1251,2020-12-20,KY,242321.0,151486.0,17294.0,0.0,2333.0,493.0,169.0,9362.0,0.0,61184.0,9882.0,164574.0,67865.0,2397.0,1910.0,222.0,0.0,17.0,1.0,1.0,58.0,0.0,188.0,51.0,2064.0,282.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1252,2020-12-20,LA,286145.0,124073.0,89373.0,0.0,13284.0,800.0,304.0,0.0,22083.0,36228.0,0.0,0.0,286145.0,7042.0,3863.0,2902.0,0.0,46.0,7.0,8.0,0.0,27.0,189.0,180.0,6448.0,414.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1253,2020-12-20,MA,323531.0,101189.0,20734.0,69879.0,7429.0,0.0,0.0,0.0,22454.0,101846.0,69879.0,151806.0,101846.0,11717.0,8649.0,853.0,829.0,289.0,0.0,0.0,0.0,831.0,266.0,829.0,10622.0,266.0,15372.0,7700.0,1625.0,2356.0,524.0,0.0,0.0,0.0,1380.0,1787.0,2356.0,11229.0,1787.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1254,2020-12-20,MD,250808.0,79528.0,73644.0,44722.0,5099.0,0.0,0.0,0.0,11467.0,36348.0,44722.0,169738.0,36348.0,5448.0,2562.0,2036.0,547.0,186.0,0.0,0.0,0.0,55.0,62.0,547.0,4839.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1255,2020-12-20,ME,18946.0,14652.0,1465.0,0.0,252.0,59.0,10.0,158.0,418.0,1932.0,390.0,14415.0,4141.0,292.0,221.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,61.0,1.0,199.0,92.0,979.0,778.0,50.0,0.0,16.0,2.0,0.0,2.0,15.0,116.0,15.0,796.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1256,2020-12-20,MI,496056.0,275055.0,55786.0,0.0,7199.0,2530.0,0.0,20060.0,27717.0,107709.0,25741.0,312111.0,158204.0,12074.0,7635.0,3089.0,0.0,123.0,56.0,0.0,196.0,307.0,668.0,317.0,9576.0,2181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1257,2020-12-20,MN,397319.0,259623.0,32459.0,35924.0,16662.0,3710.0,421.0,5376.0,5557.0,37587.0,35924.0,323808.0,37587.0,4850.0,3987.0,265.0,156.0,177.0,67.0,4.0,53.0,20.0,121.0,156.0,4573.0,121.0,20547.0,12531.0,2489.0,1805.0,1168.0,352.0,21.0,411.0,194.0,1576.0,1805.0,17166.0,1576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1258,2020-12-20,MO,365186.0,172769.0,32830.0,0.0,2995.0,657.0,30.0,73.0,53719.0,102106.0,13402.0,180584.0,171200.0,4937.0,2710.0,683.0,0.0,34.0,7.0,0.0,0.0,1125.0,372.0,103.0,3701.0,1132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1259,2020-12-20,MP,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1260,2020-12-20,MS,192111.0,85224.0,66628.0,4472.0,748.0,1591.0,0.0,0.0,7744.0,27926.0,4472.0,125224.0,64637.0,4390.0,2209.0,1861.0,50.0,12.0,92.0,0.0,0.0,59.0,126.0,50.0,3621.0,738.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1261,2020-12-20,MT,77170.0,45965.0,343.0,0.0,241.0,6967.0,0.0,0.0,5379.0,18275.0,1728.0,44940.0,30502.0,865.0,499.0,0.0,0.0,0.0,174.0,0.0,0.0,32.0,160.0,0.0,0.0,0.0,3082.0,2233.0,23.0,0.0,0.0,453.0,0.0,0.0,0.0,373.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1262,2020-12-20,NC,479168.0,243279.0,83368.0,0.0,7254.0,6255.0,0.0,0.0,52912.0,86100.0,79278.0,234148.0,165742.0,6224.0,3817.0,1591.0,0.0,72.0,77.0,0.0,0.0,389.0,278.0,438.0,4986.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1263,2020-12-20,ND,90039.0,48194.0,2630.0,0.0,1238.0,3750.0,0.0,1071.0,21.0,33135.0,0.0,0.0,90039.0,1237.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1237.0,0.0,0.0,1237.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1264,2020-12-20,NE,156382.0,84751.0,4362.0,0.0,2369.0,1070.0,198.0,0.0,3329.0,60303.0,20576.0,67727.0,68079.0,1486.0,1066.0,57.0,0.0,23.0,23.0,1.0,0.0,21.0,295.0,139.0,834.0,513.0,4992.0,3673.0,279.0,0.0,125.0,86.0,12.0,0.0,150.0,667.0,969.0,2994.0,1029.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1265,2020-12-20,NH,36542.0,17780.0,620.0,2146.0,519.0,31.0,0.0,168.0,810.0,14468.0,2146.0,19928.0,14468.0,656.0,539.0,9.0,19.0,4.0,0.0,0.0,0.0,1.0,84.0,19.0,553.0,84.0,889.0,662.0,35.0,86.0,34.0,1.0,0.0,4.0,8.0,59.0,86.0,744.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1266,2020-12-20,NJ,432592.0,119959.0,38772.0,87603.0,14226.0,0.0,0.0,0.0,51137.0,120895.0,87603.0,224094.0,120895.0,18194.0,9698.0,3072.0,3544.0,950.0,0.0,0.0,0.0,440.0,490.0,3544.0,14160.0,490.0,45182.0,17117.0,8323.0,11747.0,2022.0,0.0,0.0,0.0,2425.0,3548.0,11747.0,29887.0,3548.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1267,2020-12-20,NM,129993.0,18381.0,1572.0,51191.0,1026.0,21747.0,0.0,0.0,0.0,36076.0,51191.0,42726.0,36076.0,2171.0,544.0,26.0,712.0,14.0,649.0,0.0,0.0,0.0,226.0,712.0,1233.0,226.0,8733.0,1222.0,80.0,2623.0,67.0,2496.0,13.0,0.0,174.0,2058.0,2623.0,4052.0,2058.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1268,2020-12-20,NV,203945.0,53159.0,11210.0,56366.0,11401.0,803.0,0.0,0.0,16848.0,54158.0,56366.0,93421.0,54158.0,2781.0,1280.0,254.0,610.0,292.0,22.0,0.0,0.0,5.0,318.0,610.0,1853.0,318.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1106466.0,290009.0,57624.0,96513.0,40400.0,5396.0,0.0,0.0,113046.0,503478.0,96513.0,506475.0,503478.0
1269,2020-12-20,NY,848042.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,848042.0,0.0,0.0,848042.0,36682.0,11515.0,8114.0,8400.0,2225.0,0.0,0.0,0.0,2304.0,4124.0,8400.0,24158.0,4124.0,89995.0,14396.0,17119.0,19832.0,4750.0,0.0,0.0,0.0,0.0,33898.0,19832.0,36265.0,33898.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1270,2020-12-20,OH,622806.0,349976.0,68966.0,0.0,9137.0,731.0,492.0,15854.0,34984.0,142666.0,20284.0,371866.0,230656.0,8047.0,6261.0,1080.0,0.0,59.0,5.0,3.0,138.0,76.0,425.0,157.0,7092.0,798.0,34747.0,22908.0,6812.0,0.0,498.0,54.0,46.0,1286.0,1011.0,2132.0,1341.0,28369.0,5037.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1271,2020-12-20,OK,260838.0,148761.0,15123.0,0.0,5144.0,25054.0,0.0,0.0,9080.0,57676.0,29401.0,153431.0,78006.0,2212.0,1596.0,139.0,0.0,34.0,191.0,0.0,0.0,67.0,185.0,120.0,1754.0,338.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1272,2020-12-20,OR,102930.0,46277.0,2590.0,0.0,3302.0,1980.0,1032.0,1680.0,25632.0,20437.0,29478.0,48358.0,25094.0,1341.0,868.0,33.0,0.0,34.0,20.0,14.0,31.0,118.0,223.0,144.0,836.0,361.0,5837.0,3437.0,195.0,0.0,225.0,160.0,110.0,105.0,1118.0,487.0,1303.0,3567.0,967.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1273,2020-12-20,PA,555702.0,256520.0,54753.0,0.0,9730.0,0.0,0.0,0.0,4948.0,229751.0,36239.0,134505.0,384958.0,13942.0,10788.0,2051.0,0.0,245.0,0.0,0.0,0.0,524.0,334.0,637.0,12971.0,334.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1274,2020-12-20,PR,68433.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68433.0,0.0,0.0,0.0,1368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1275,2020-12-20,RI,77812.0,28275.0,5041.0,20859.0,1147.0,160.0,0.0,555.0,1014.0,20761.0,20859.0,36192.0,20761.0,1625.0,1070.0,80.0,140.0,17.0,1.0,0.0,0.0,0.0,317.0,140.0,1168.0,317.0,5822.0,2200.0,447.0,1326.0,85.0,10.0,0.0,18.0,85.0,1651.0,1326.0,2845.0,1651.0,597623.0,142838.0,14004.0,40497.0,5356.0,4430.0,458.0,171.0,15755.0,374114.0,40497.0,183012.0,374114.0
1276,2020-12-20,SC,273406.0,121625.0,61313.0,0.0,2599.0,0.0,0.0,0.0,24736.0,63133.0,17938.0,159010.0,96458.0,4935.0,2557.0,1526.0,0.0,35.0,0.0,0.0,0.0,142.0,675.0,140.0,3610.0,1185.0,13444.0,6427.0,5294.0,0.0,122.0,0.0,0.0,0.0,697.0,904.0,713.0,10605.0,2126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1277,2020-12-20,SD,94727.0,64349.0,2030.0,3213.0,1197.0,11559.0,0.0,0.0,2077.0,10302.0,3213.0,81212.0,10302.0,1361.0,1044.0,6.0,14.0,14.0,170.0,0.0,0.0,11.0,102.0,14.0,1245.0,102.0,5411.0,3643.0,102.0,132.0,62.0,1052.0,0.0,0.0,75.0,345.0,132.0,4933.0,345.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1278,2020-12-20,TN,519687.0,296186.0,67213.0,0.0,4189.0,606.0,348.0,0.0,46164.0,104981.0,37334.0,301349.0,181004.0,6071.0,4401.0,1148.0,0.0,35.0,6.0,3.0,0.0,204.0,274.0,201.0,5285.0,585.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1279,2020-12-20,TX,1581668.0,20523.0,10899.0,26198.0,907.0,0.0,0.0,0.0,337.0,1522804.0,26198.0,32666.0,1522804.0,25348.0,8958.0,2515.0,12899.0,444.0,0.0,0.0,0.0,122.0,410.0,12899.0,12039.0,410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1280,2020-12-20,UT,250964.0,149643.0,3552.0,59319.0,4936.0,3566.0,6845.0,0.0,20273.0,25729.0,59319.0,165916.0,25729.0,1155.0,743.0,13.0,199.0,38.0,49.0,40.0,0.0,79.0,67.0,199.0,889.0,67.0,10039.0,5922.0,169.0,2501.0,241.0,329.0,622.0,0.0,844.0,232.0,2501.0,7306.0,232.0,1696685.0,1055599.0,20166.0,207460.0,28314.0,17862.0,23776.0,0.0,103018.0,240490.0,207460.0,1170204.0,240490.0
1281,2020-12-20,VA,306848.0,115419.0,52999.0,53734.0,9907.0,400.0,0.0,3304.0,8233.0,62852.0,53734.0,190262.0,62852.0,4650.0,2700.0,1131.0,372.0,182.0,8.0,0.0,52.0,56.0,149.0,372.0,4129.0,149.0,16878.0,6627.0,4760.0,3770.0,732.0,14.0,0.0,140.0,347.0,488.0,3770.0,12620.0,488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1282,2020-12-20,VI,1921.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1921.0,0.0,0.0,1921.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1283,2020-12-20,VT,6443.0,5100.0,326.0,0.0,310.0,9.0,0.0,0.0,99.0,599.0,140.0,5300.0,1003.0,111.0,103.0,1.0,0.0,2.0,1.0,0.0,0.0,2.0,2.0,0.0,105.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1284,2020-12-20,WA,222600.0,58657.0,7251.0,45502.0,7473.0,1848.0,2519.0,3645.0,2198.0,93507.0,45502.0,83591.0,93507.0,3104.0,2172.0,92.0,411.0,214.0,66.0,50.0,40.0,52.0,7.0,411.0,2686.0,7.0,13391.0,4310.0,493.0,2155.0,581.0,162.0,286.0,154.0,183.0,5067.0,2155.0,6169.0,5067.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1285,2020-12-20,WI,492724.0,372627.0,33169.0,0.0,10995.0,6196.0,0.0,0.0,27898.0,41839.0,52483.0,357404.0,82837.0,4743.0,3982.0,352.0,0.0,81.0,69.0,0.0,0.0,85.0,174.0,293.0,4105.0,345.0,20120.0,13777.0,2463.0,2020.0,421.0,292.0,0.0,0.0,253.0,894.0,2020.0,17206.0,894.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1286,2020-12-20,WV,72342.0,45119.0,1889.0,0.0,0.0,0.0,0.0,0.0,957.0,24377.0,0.0,0.0,0.0,1128.0,773.0,19.0,0.0,0.0,0.0,0.0,0.0,11.0,325.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1287,2020-12-20,WY,41662.0,21064.0,325.0,3250.0,213.0,1825.0,112.0,0.0,1164.0,10645.0,3250.0,24703.0,13709.0,351.0,279.0,1.0,20.0,4.0,34.0,1.0,0.0,3.0,28.0,20.0,303.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1288,2020-12-16,AK,41041.0,13004.0,1115.0,0.0,1687.0,8375.0,1205.0,3267.0,5256.0,7132.0,2337.0,21810.0,16894.0,181.0,62.0,7.0,0.0,19.0,67.0,11.0,7.0,3.0,5.0,4.0,145.0,32.0,921.0,289.0,36.0,0.0,77.0,241.0,102.0,63.0,40.0,73.0,44.0,669.0,208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1289,2020-12-16,AL,305640.0,94243.0,52693.0,0.0,1099.0,0.0,0.0,0.0,27983.0,129622.0,9819.0,107285.0,188536.0,4198.0,2134.0,1241.0,0.0,14.0,0.0,0.0,0.0,117.0,692.0,92.0,3011.0,1095.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
